1,0.0000,30.8926,51.0339
2,0.0000,15.7397,77.6826
3,0.0000,13.7471,41.8403
4,0.0000,5.06285,75.1679
5,0.0000,9.69429,71.6033
6,0.0000,20.4989,89.081
7,0.0000,10.7476,56.7848
8,0.0000,13.3378,65.6899
9,0.0000,15.1884,60.7588
10,0.0000,6.15805,60.0763
11,0.0000,7.38133,68.9998
12,1.0000,-1,-1
13,0.0000,1.45629,73.8403
14,0.0000,25.1434,39.0981
15,0.0000,9.38064,78.1935
16,0.0000,6.29227,74.0488
17,0.0000,15.5618,47.1737
18,0.0000,33.8448,77.368
19,0.0000,8.94173,97.016
20,0.0000,36.0744,99.2088
21,0.0000,2.19608,81.3081
22,0.0000,21.8148,87.0279
23,0.0000,15.0667,45.0133
24,0.0000,23.9503,54.2511
25,0.0000,21.9291,89.287
26,0.0000,11.3488,67.5057
27,0.0000,19.1208,79.1436
28,0.0000,12.8098,77.4317
29,0.0000,9.92429,66.0544
30,0.0000,13.9984,86.0395
31,0.0000,22.3152,71.1154
32,0.0000,25.0509,79.3246
33,0.0000,31.0424,69.6446
34,0.0000,24.7297,108.065
35,1.0000,-1,-1
36,0.0000,13.6766,58.2671
37,0.0000,18.2002,90.5114
38,0.0000,26.7173,66.0724
39,0.0000,16.4955,70.3184
40,0.0000,8.27281,60.5546
41,0.0000,21.505,78.3966
42,0.0000,9.73132,61.6145
43,0.0000,17.9903,65.7009
44,0.0000,15.7783,78.3472
45,0.0000,21.6648,91.1371
46,0.0000,8.12738,79.7567
47,0.0000,10.0504,75.7731
48,0.0000,2.64805,123.376
49,0.0000,9.68331,88.3536
50,0.0000,18.1888,73.4189
51,1.0000,-1,-1
52,0.0000,3.7492,87.9998
53,0.0000,11.4165,68.7156
54,0.0000,15.671,107.232
55,0.0000,12.668,115.606
56,0.0000,3.9211,47.2019
57,0.0000,7.73473,93.8151
58,0.0000,31.3035,90.7696
59,0.0000,12.9895,53.7732
60,0.0000,28.8438,70.807
61,0.0000,16.5058,62.2685
62,0.0000,19.2033,78.1268
63,0.0000,8.84709,78.672
64,0.0000,4.27459,68.9766
65,0.0000,8.71074,100.757
66,0.0000,23.064,62.1878
67,0.0000,46.7605,86.9117
68,0.0000,22.697,94.1663
69,0.0000,20.2511,86.8782
70,0.0000,18.0922,102.372
71,0.0000,16.9472,77.7741
72,0.0000,4.75239,53.4309
73,1.0000,-1,-1
74,1.0000,-1,-1
75,0.0000,6.62089,32.7256
76,0.0000,5.95001,61.7566
77,0.0000,6.78113,71.7944
78,0.0000,26.62,88.5266
79,0.0000,12.7788,72.8368
80,0.0000,8.75862,68.7404
81,0.0000,5.77884,52.703
82,0.0000,15.6137,71.3603
83,0.0000,3.40751,75.7089
84,0.0000,16.5265,91.217
85,0.0000,7.5766,101.237
86,0.0000,7.08357,79.6669
87,0.0000,8.04928,54.5149
88,0.0000,6.54768,76.2065
89,0.0000,15.1165,74.2637
90,0.0000,23.2419,62.0951
91,0.0000,15.9499,94.7215
92,0.0000,29.5161,79.3717
93,0.0000,24.3882,77.0191
94,0.0000,15.9865,30.2251
95,0.0000,10.9281,76.1574
96,0.0000,22.8054,72.1313
97,0.0000,22.8294,52.7476
98,0.0000,8.84159,46.9338
99,0.0000,9.34215,98.431
100,0.0000,12.9141,72.3044
101,0.0000,9.82706,63.7757
102,0.0000,7.12254,82.9842
103,0.0000,11.0839,61.8942
104,0.0000,11.2891,87.2251
105,0.0000,13.7856,60.1667
106,0.0000,42.6538,71.0462
107,1.0000,-1,-1
108,0.0000,13.8546,245.488
109,0.0000,9.26199,83.6239
110,0.0000,7.91535,69.7569
111,0.0000,5.13775,96.6988
112,0.0000,16.4597,84.4357
113,0.0000,1.47231,53.8296
114,0.0000,16.7407,61.4231
115,0.0000,11.3408,133.726
116,0.0000,10.16,109.314
117,0.0000,32.1215,66.0753
118,0.0000,17.3532,85.7842
119,0.0000,24.7259,66.8951
120,0.0000,6.23002,74.2664
121,0.0000,3.93008,117.998
122,0.0000,1.42128,55.201
123,0.0000,18.2874,47.0577
124,0.0000,4.05162,67.4357
125,0.0000,22.0701,74.3248
126,0.0000,2.60558,72.8474
127,0.0000,68.4931,78.674
128,0.0000,13.7236,108.084
129,0.0000,18.6845,75.6839
130,0.0000,29.6869,65.5585
131,0.0000,21.7787,68.1117
132,0.0000,11.7927,118.197
133,0.0000,8.24846,66.4239
134,0.0000,19.2212,66.1837
135,0.0000,5.03081,77.0274
136,0.0000,28.3413,71.9284
137,0.0000,9.32801,86.1811
138,0.0000,28.6364,79.4295
139,0.0000,14.7011,77.3857
140,0.0000,11.2428,75.6231
141,1.0000,-1,-1
142,0.0000,15.9231,54.0635
143,0.0000,36.0482,56.0528
144,0.0000,18.8899,112.916
145,0.0000,15.8596,56.6355
146,0.0000,8.1251,91.3933
147,0.0000,21.278,60.7958
148,0.0000,10.5941,75.6986
149,0.0000,20.1865,65.3036
150,0.0000,17.9685,70.0806
151,0.0000,11.4528,49.3934
152,0.0000,12.0794,167.849
153,0.0000,23.7161,57.1298
154,0.0000,6.72907,60.683
155,0.0000,11.5868,73.4035
156,0.0000,37.6094,33.7713
157,0.0000,20.087,86.1058
158,0.0000,14.9253,67.9625
159,0.0000,17.352,55.9164
160,0.0000,4.94734,49.6286
161,0.0000,29.7729,53.8019
162,0.0000,10.619,70.8167
163,0.0000,22.2752,58.4923
164,0.0000,9.45077,45.293
165,0.0000,27.5165,97.8743
166,0.0000,12.6185,84.714
167,0.0000,16.4665,61.5799
168,0.0000,12.7867,60.4642
169,0.0000,22.7059,87.4942
170,0.0000,3.79387,63.9131
171,0.0000,5.91854,53.1632
172,0.0000,11.7693,48.4869
173,0.0000,4.38634,75.1542
174,0.0000,47.2069,66.2035
175,0.0000,4.33027,72.8498
176,0.0000,16.3532,92.6712
177,0.0000,5.26856,45.7146
