30.8926,51.0339
15.7397,77.6826
13.7471,41.8403
5.06285,75.1679
9.69429,71.6033
20.4989,89.081
10.7476,56.7848
13.3378,65.6899
15.1884,60.7588
6.15805,60.0763
7.38133,68.9998
-1,-1
1.45629,73.8403
25.1434,39.0981
9.38064,78.1935
6.29227,74.0488
15.5618,47.1737
33.8448,77.368
8.94173,97.016
36.0744,99.2088
2.19608,81.3081
21.8148,87.0279
15.0667,45.0133
23.9503,54.2511
21.9291,89.287
11.3488,67.5057
19.1208,79.1436
12.8098,77.4317
9.92429,66.0544
13.9984,86.0395
22.3152,71.1154
25.0509,79.3246
31.0424,69.6446
24.7297,108.065
-1,-1
13.6766,58.2671
18.2002,90.5114
26.7173,66.0724
16.4955,70.3184
8.27281,60.5546
21.505,78.3966
9.73132,61.6145
17.9903,65.7009
15.7783,78.3472
21.6648,91.1371
8.12738,79.7567
10.0504,75.7731
2.64805,123.376
9.68331,88.3536
18.1888,73.4189
-1,-1
3.7492,87.9998
11.4165,68.7156
15.671,107.232
12.668,115.606
3.9211,47.2019
7.73473,93.8151
31.3035,90.7696
12.9895,53.7732
28.8438,70.807
16.5058,62.2685
19.2033,78.1268
8.84709,78.672
4.27459,68.9766
8.71074,100.757
23.064,62.1878
46.7605,86.9117
22.697,94.1663
20.2511,86.8782
18.0922,102.372
16.9472,77.7741
4.75239,53.4309
-1,-1
-1,-1
6.62089,32.7256
5.95001,61.7566
6.78113,71.7944
26.62,88.5266
12.7788,72.8368
8.75862,68.7404
5.77884,52.703
15.6137,71.3603
3.40751,75.7089
16.5265,91.217
7.5766,101.237
7.08357,79.6669
8.04928,54.5149
6.54768,76.2065
15.1165,74.2637
23.2419,62.0951
15.9499,94.7215
29.5161,79.3717
24.3882,77.0191
15.9865,30.2251
10.9281,76.1574
22.8054,72.1313
22.8294,52.7476
8.84159,46.9338
9.34215,98.431
12.9141,72.3044
9.82706,63.7757
7.12254,82.9842
11.0839,61.8942
11.2891,87.2251
13.7856,60.1667
42.6538,71.0462
-1,-1
13.8546,245.488
9.26199,83.6239
7.91535,69.7569
5.13775,96.6988
16.4597,84.4357
1.47231,53.8296
16.7407,61.4231
11.3408,133.726
10.16,109.314
32.1215,66.0753
17.3532,85.7842
24.7259,66.8951
6.23002,74.2664
3.93008,117.998
1.42128,55.201
18.2874,47.0577
4.05162,67.4357
22.0701,74.3248
2.60558,72.8474
68.4931,78.674
13.7236,108.084
18.6845,75.6839
29.6869,65.5585
21.7787,68.1117
11.7927,118.197
8.24846,66.4239
19.2212,66.1837
5.03081,77.0274
28.3413,71.9284
9.32801,86.1811
28.6364,79.4295
14.7011,77.3857
11.2428,75.6231
-1,-1
15.9231,54.0635
36.0482,56.0528
18.8899,112.916
15.8596,56.6355
8.1251,91.3933
21.278,60.7958
10.5941,75.6986
20.1865,65.3036
17.9685,70.0806
11.4528,49.3934
12.0794,167.849
23.7161,57.1298
6.72907,60.683
11.5868,73.4035
37.6094,33.7713
20.087,86.1058
14.9253,67.9625
17.352,55.9164
4.94734,49.6286
29.7729,53.8019
10.619,70.8167
22.2752,58.4923
9.45077,45.293
27.5165,97.8743
12.6185,84.714
16.4665,61.5799
12.7867,60.4642
22.7059,87.4942
3.79387,63.9131
5.91854,53.1632
11.7693,48.4869
4.38634,75.1542
47.2069,66.2035
4.33027,72.8498
16.3532,92.6712
5.26856,45.7146
2.33633,81.0456
8.9101,64.7199
5.10974,47.8709
23.6872,96.6907
24.5533,60.9072
10.2891,72.2116
14.0444,64.1983
36.1419,96.601
11.5786,71.3299
15.3496,72.3472
25.2125,68.0708
30.9796,73.7801
12.3104,79.6926
8.948,44.4337
26.0041,60.5378
14.4374,83.9032
8.70907,65.6215
5.84877,57.7413
15.9966,50.0559
25.8132,93.7629
10.3915,66.713
28.05,73.414
20.2742,51.3201
13.2192,65.8169
18.2173,89.9859
26.009,50.7865
6.75343,76.0835
27.0329,61.5135
8.10351,71.2305
27.1879,62.0204
7.73959,99.7198
18.6382,86.8964
22.0088,70.7673
37.7708,80.5727
17.0831,73.9258
2.6776,65.9356
5.41496,76.9124
-1,-1
2.33948,88.2925
-1,-1
16.4963,84.4876
36.849,89.3757
16.0575,60.8265
4.60855,64.0896
17.9357,78.2239
9.81137,53.4026
8.16526,51.3788
13.3957,48.6321
16.5307,52.0459
14.8645,74.0397
5.63466,70.9164
8.31384,98.6978
30.0355,94.2116
13.0931,62.2338
23.4589,56.031
41.2241,55.2012
16.4951,52.0551
14.094,67.5072
16.4147,98.2984
29.3416,60.9995
7.42497,76.9654
11.2196,72.7819
16.2873,54.4853
27.4244,81.5858
33.8839,103.005
18.9321,84.1132
19.5514,54.9497
3.23526,71.9967
35.4043,64.3924
34.176,57.038
11.4646,74.7665
8.11566,71.4924
11.1755,86.0946
21.4073,77.3826
27.5186,64.1213
22.691,85.4151
23.2022,74.7613
21.0669,99.4233
12.6368,64.463
27.7522,66.7994
19.9959,50.4389
33.4256,75.0065
3.39165,76.316
18.3002,107.086
16.1307,50.0501
24.1886,54.7784
13.6592,70.7998
26.5833,50.8303
29.0983,41.5789
57.4158,84.8938
12.1643,95.2269
7.55885,100.014
18.5802,94.1946
25.1097,84.8743
10.8283,72.6213
9.03932,80.7827
11.763,65.4196
-1,-1
17.7944,80.9145
32.0477,70.4998
27.5838,64.035
7.24214,99.7279
13.0174,51.6186
6.93213,87.6989
13.4106,68.0977
23.0051,76.2562
49.8055,50.3104
10.5473,64.0545
18.8283,58.4883
15.316,50.4208
19.3881,75.601
38.7654,79.804
15.8746,80.814
16.564,96.5151
7.16781,57.6391
28.9003,92.8784
20.3233,84.9889
14.9836,72.4569
35.7915,75.6001
21.5356,64.8556
27.8053,99.3435
20.5922,67.7166
6.7473,69.9806
17.3101,54.5311
18.144,66.2945
15.6191,64.9139
7.50913,84.0226
32.8931,75.0669
17.995,83.4734
7.32095,61.3285
9.4502,60.4957
28.8481,56.1914
24.1512,78.1038
19.7075,111.665
3.01895,54.2549
31.2659,62.6452
39.5429,75.4503
-1,-1
13.3094,68.1374
11.768,87.2123
9.00212,62.8845
23.0992,118.968
11.0579,76.6574
3.80835,68.6081
3.64449,62.0929
13.8998,81.8394
28.3334,78.5752
19.3136,63.0359
25.278,70.7729
18.3609,75.4651
40.4577,92.5617
19.5689,64.6221
18.7171,106.353
8.16368,49.0259
5.96052,86.2678
21.5291,68.3988
36.7592,52.0325
20.2656,59.3656
15.2495,55.32
2.70588,78.125
12.2351,67.2851
15.4833,59.5253
9.4186,81.2464
4.43933,36.4064
16.3438,71.158
13.4838,89.224
30.0668,76.8329
34.0151,53.3662
27.3752,73.6272
13.6413,75.6852
12.8803,60.8954
18.7844,48.3334
11.9077,86.8954
8.3608,66.3956
17.6928,51.0192
20.9758,80.5633
7.93553,32.7587
7.76396,78.0579
12.9201,59.3196
17.1643,66.5908
27.0386,81.019
13.1011,87.7761
13.7745,65.1403
26.0937,68.7294
25.4763,66.3662
10.1826,105.626
20.8606,93.6641
15.2208,54.7306
15.9594,111.931
-1,-1
21.3398,67.3889
9.45448,54.1319
12.4951,64.1769
6.73939,96.7733
19.7273,51.9748
12.0094,88.0906
23.1944,81.6339
6.53265,72.7879
9.52162,64.9971
7.95841,59.5126
60.1438,56.5208
19.9331,56.1679
2.76337,74.3414
27.1471,94.7584
26.0832,72.9206
13.7414,71.1147
14.1423,91.0596
12.8565,67.5796
28.3888,107.646
12.1334,80.7496
17.7487,69.2246
19.7881,57.6347
5.77286,91.9752
22.1253,69.1236
10.5051,103.465
8.35764,77.7209
7.77434,64.3759
19.9203,84.1455
33.0149,67.7638
7.55206,76.7443
13.5758,62.0834
21.3375,48.6438
4.27594,50.913
57.5462,78.8958
-1,-1
16.8607,72.404
12.276,78.7062
11.6518,94.5575
2.76775,57.0654
28.1001,88.016
2.85416,87.9875
30.8002,54.3983
11.1079,57.2258
9.47388,72.7975
12.0347,91.5523
43.1786,64.7181
11.2062,50.903
19.0138,84.4352
31.4851,75.8894
5.60202,92.996
11.0962,71.0797
12.1468,42.7276
70.4934,84.6258
14.0474,166.078
17.7768,189.48
14.0609,77.2993
11.9716,79.8205
15.4131,62.687
34.2515,107.131
13.1431,70.6494
30.2437,86.2327
5.33873,85.7024
21.753,81.6743
8.85467,54.5213
29.0294,76.3825
14.8191,78.0049
6.4317,44.6133
14.609,66.4659
20.7535,87.8327
16.7137,40.4665
38.9115,49.748
10.8095,73.3488
8.00747,75.5758
25.7965,53.4633
11.7848,63.334
10.2336,62.7616
10.5609,41.9142
20.2728,55.3205
7.79995,71.5227
20.0781,80.7946
8.62144,124.895
11.4159,84.751
5.07569,74.9905
15.7257,89.0325
12.515,68.24
16.6073,85.3832
26.2364,75.0327
18.9043,83.8183
17.9055,96.5032
6.32099,102.581
-1,-1
29.876,67.9318
19.4415,57.3386
11.2148,78.7194
22.6642,51.4351
7.48828,107.766
21.9361,53.1787
17.1288,78.5123
10.4608,73.1691
-1,-1
20.2074,70.836
24.1736,72.9394
18.8923,87.0557
11.3112,84.3163
12.8444,85.1761
11.6864,79.3211
11.4773,35.5407
53.5568,60.0553
23.3243,78.573
11.2646,77.7494
18.7155,88.6
10.6026,99.8131
31.8381,69.8325
11.9272,55.8057
14.0187,62.8292
-1,-1
18.8485,91.5496
23.8269,91.3167
9.70937,99.6267
27.9174,61.1606
