125.0,0.0,16.5658975,0.46688380036484994,71.6391875,1.3134443363978645,44.59682500000001,2.6850127956003305,44.59682500000001,2.6850127956003305,79.839165,7.258941831458806
325.0,0.0,19.470314999999996,0.7602856875971035,71.343005,1.8074342459367636,50.9240075,2.4739063865828923,50.9240075,2.4739063865828923,73.1031275,3.1139234674712415
525.0,0.0,21.057944999999997,0.9106730495133802,69.8635675,1.5937787414429967,68.98251750000001,5.44823615857583,68.98251750000001,5.44823615857583,70.73133250000001,2.692750798215115
725.0,0.0,22.2899875,1.2430236288042253,70.424485,1.9517036957335507,74.04960500000001,6.725417136543276,74.04960500000001,6.725417136543276,69.88365000000002,3.4812310807241764
925.0,0.0,23.727449999999994,1.467374823536918,70.6811375,1.9255406220989282,87.88704750000001,8.101593262094692,87.88704750000001,8.101593262094692,69.1079,2.349524804902048
1125.0,0.0,25.345262499999997,1.8851192261208907,69.49675750000002,1.9100086866067196,86.7484425,7.802784488235634,86.7484425,7.802784488235634,65.792475,2.991157965514777
1325.0,0.0,27.103984999999994,2.0659412210031545,69.71746000000002,2.0818695581742164,98.06652,8.702189016577812,98.06652,8.702189016577812,62.6248825,2.858385764813443
1525.0,0.0,30.824947499999997,3.00275528604449,70.23400000000001,2.270799279199398,114.2595425,13.627300974985403,114.2595425,13.627300974985403,62.805437500000004,3.0500339702109276
1725.0,0.0,37.28595,4.754881981749126,72.44784000000001,2.177760410766645,128.7578125,16.0425578506212,128.7578125,16.0425578506212,63.644504999999995,3.225959333544831
1925.0,0.0,52.544794999999986,11.975127748810133,71.83778750000002,1.779908989493036,150.831465,21.280404521302035,150.831465,21.280404521302035,66.44740750000001,2.7796529296277503
2125.0,0.0,61.93943999999999,15.604308944475957,70.92879500000002,1.599715187638099,171.00783249999998,26.18508055444407,171.00783249999998,26.18508055444407,67.95878,2.888318257961283
2325.0,0.0,66.64991749999999,16.390576287216856,70.98855250000003,1.5564243533033075,184.212275,27.489963140354728,184.212275,27.489963140354728,64.99134000000001,2.882824437561624
2525.0,0.0,73.59981249999998,18.463022634518108,70.34824250000003,1.4295287717113718,184.0745625,28.537010391207588,184.0745625,28.537010391207588,64.5417975,2.95603547351738
2725.0,0.0,80.0335775,20.162573045989948,70.45993750000002,1.8213045896494406,183.64304999999996,27.600583860056283,183.64304999999996,27.600583860056283,66.44981000000001,2.149882077475996
2925.0,0.0,80.5144425,19.508741571758616,69.98814000000002,1.8951971849559575,191.21912499999996,26.72364015486217,191.21912499999996,26.72364015486217,67.5513675,2.584707034172468
3125.0,0.0,85.36056749999999,20.755610229691822,69.07564,1.7419382860559358,195.81419999999997,27.47213194113262,195.81419999999997,27.47213194113262,67.69508,2.6123555250381805
3325.0,0.0,88.0480975,21.25784477407618,69.38679250000001,1.9420075484954007,202.53427499999998,27.158174021748255,202.53427499999998,27.158174021748255,67.88004750000002,2.6363411588706853
3525.0,0.0,89.65691999999999,21.237588022704518,68.98738,2.071055535773968,209.58137499999998,27.669817360488878,209.58137499999998,27.669817360488878,68.48779750000003,2.608684661403737
3725.0,0.0,90.84215,20.48717617628708,68.59605750000001,2.100889494636885,218.261775,27.6823206184798,218.261775,27.6823206184798,68.45387500000001,2.596233096439919
3925.0,0.0,91.94471000000001,20.472471213012845,68.38016000000002,1.9482097635624382,219.30145,27.115121993658803,219.30145,27.115121993658803,67.94701000000002,2.7353324798349483
