50,15.3784,75.0876,34.973,34.973,73.1804
100,15.804,67.0768,76.507,76.507,67.4929
150,14.1943,60.9808,76.507,76.507,67.4929
200,15.6446,60.4623,76.507,76.507,67.4929
250,16.1053,65.1666,76.507,76.507,67.4929
300,18.4867,64.0199,42.8176,42.8176,57.7595
350,22.8025,64.6536,58.7997,58.7997,69.1427
400,19.6595,68.1168,58.7997,58.7997,69.1427
450,18.414,74.3172,60.776,60.776,58.6653
500,16.8402,66.4418,60.776,60.776,58.6653
550,18.9089,63.9907,60.776,60.776,58.6653
600,21.1115,63.0483,60.776,60.776,58.6653
650,19.1912,65.9572,60.776,60.776,58.6653
700,20.224,62.2609,60.776,60.776,58.6653
750,20.016,68.7007,60.776,60.776,58.6653
800,20.2073,66.306,60.776,60.776,58.6653
850,17.5956,67.7552,60.776,60.776,58.6653
900,17.3119,67.1401,60.776,60.776,58.6653
950,20.563,69.4898,60.776,60.776,58.6653
1000,19.1523,66.1538,60.776,60.776,58.6653
1050,19.0454,70.024,60.776,60.776,58.6653
1100,22.2627,65.3723,60.776,60.776,58.6653
1150,20.9702,68.0278,60.776,60.776,58.6653
1200,18.7031,72.78,60.776,60.776,58.6653
1250,18.9961,69.8616,60.776,60.776,58.6653
1300,19.329,71.8186,60.776,60.776,58.6653
1350,19.7968,66.5471,95.6953,95.6953,58.7576
1400,19.8421,64.0233,60.776,60.776,58.6653
1450,19.4123,71.6375,60.776,60.776,58.6653
1500,22.2485,65.8946,95.6953,95.6953,58.7576
1550,24.2399,64.5233,95.6953,95.6953,58.7576
1600,20.3845,68.3657,95.6953,95.6953,58.7576
1650,19.1881,67.065,95.6953,95.6953,58.7576
1700,23.0347,67.5727,95.6953,95.6953,58.7576
1750,22.6389,67.4581,95.6953,95.6953,58.7576
1800,21.9877,66.6631,108.261,108.261,72.3602
1850,20.1563,67.6386,108.261,108.261,72.3602
1900,21.5492,67.1732,76.507,76.507,67.4929
1950,22.7567,72.2955,76.507,76.507,67.4929
2000,21.7936,69.1337,108.261,108.261,72.3602
2050,23.3363,69.8739,108.261,108.261,72.3602
2100,21.3175,72.4463,108.261,108.261,72.3602
2150,23.5881,74.2296,108.261,108.261,72.3602
2200,23.1753,68.9269,108.261,108.261,72.3602
2250,22.9719,72.1824,108.261,108.261,72.3602
2300,21.574,69.9253,108.261,108.261,72.3602
2350,24.7094,68.8672,108.261,108.261,72.3602
2400,24.0503,68.0788,76.507,76.507,67.4929
2450,22.0036,71.257,76.507,76.507,67.4929
2500,24.4488,69.5813,76.507,76.507,67.4929
2550,21.7207,71.637,76.507,76.507,67.4929
2600,25.2294,68.6298,81.4145,81.4145,63.5588
2650,24.3831,67.1191,81.4145,81.4145,63.5588
2700,23.5851,67.8209,81.4145,81.4145,63.5588
2750,23.41,67.9003,81.4145,81.4145,63.5588
2800,23.8522,69.4378,81.4145,81.4145,63.5588
2850,23.1698,68.1801,81.4145,81.4145,63.5588
2900,23.434,71.6503,81.4145,81.4145,63.5588
2950,24.9143,72.7126,81.4145,81.4145,63.5588
3000,23.6869,73.3513,81.4145,81.4145,63.5588
3050,22.8652,71.399,81.4145,81.4145,63.5588
3100,24.1298,72.0426,81.4145,81.4145,63.5588
3150,22.7514,68.3365,81.4145,81.4145,63.5588
3200,25.1533,70.1415,81.4145,81.4145,63.5588
3250,24.415,69.2837,81.4145,81.4145,63.5588
3300,21.6723,70.4159,81.4145,81.4145,63.5588
3350,22.6465,68.881,81.4145,81.4145,63.5588
3400,27.1099,70.2401,81.4145,81.4145,63.5588
3450,25.6577,68.324,81.4145,81.4145,63.5588
3500,23.399,69.3758,81.4145,81.4145,63.5588
3550,22.9128,68.5565,81.4145,81.4145,63.5588
3600,24.1829,67.6927,81.4145,81.4145,63.5588
3650,25.2203,67.9229,81.4145,81.4145,63.5588
3700,25.4397,69.4523,81.4145,81.4145,63.5588
3750,28.1452,69.4843,81.4145,81.4145,63.5588
3800,25.6553,68.4942,81.4145,81.4145,63.5588
3850,29.2546,66.764,81.4145,81.4145,63.5588
3900,28.0272,67.4622,81.4145,81.4145,63.5588
3950,28.5453,66.7394,81.4145,81.4145,63.5588
4000,28.4043,67.462,81.4145,81.4145,63.5588
4050,30.2651,67.4766,81.4145,81.4145,63.5588
4100,32.2604,68.7361,81.4145,81.4145,63.5588
4150,27.9654,65.8394,81.4145,81.4145,63.5588
4200,29.2209,67.696,81.4145,81.4145,63.5588
4250,27.6112,67.2526,81.4145,81.4145,63.5588
4300,31.2411,67.4761,81.4145,81.4145,63.5588
4350,29.8433,68.8791,81.4145,81.4145,63.5588
4400,27.1115,68.9094,81.4145,81.4145,63.5588
4450,29.3719,69.3552,81.4145,81.4145,63.5588
4500,31.5025,68.968,81.4145,81.4145,63.5588
4550,32.7006,67.2014,81.4145,81.4145,63.5588
4600,27.7643,68.9177,81.4145,81.4145,63.5588
4650,26.2378,69.3152,81.4145,81.4145,63.5588
4700,28.7789,68.7111,81.4145,81.4145,63.5588
4750,34.9956,69.0134,81.4145,81.4145,63.5588
4800,35.5736,69.6106,81.4145,81.4145,63.5588
4850,34.3191,71.2941,99.0254,99.0254,85.8422
4900,33.8,71.7504,99.0254,99.0254,85.8422
4950,35.776,70.0752,99.0254,99.0254,85.8422
5000,32.6678,70.7282,99.0254,99.0254,85.8422
5050,40.5268,71.9592,99.0254,99.0254,85.8422
5100,37.856,72.1439,99.0254,99.0254,85.8422
5150,39.6619,70.8502,99.0254,99.0254,85.8422
5200,33.6432,69.3226,99.0254,99.0254,85.8422
5250,36.5448,71.6665,99.0254,99.0254,85.8422
5300,38.4173,71.3287,99.0254,99.0254,85.8422
5350,36.5556,71.0436,99.0254,99.0254,85.8422
5400,36.047,70.8022,99.0254,99.0254,85.8422
