50,13.6249,80.0432,35.059,35.059,76.9066
100,13.7655,70.9755,44.2829,44.2829,77.8834
150,14.643,78.4202,44.2829,44.2829,77.8834
200,14.504,82.7453,35.059,35.059,76.9066
250,16.1324,81.9821,41.7927,41.7927,57.3148
300,16.5774,80.0868,41.7927,41.7927,57.3148
350,17.2927,83.9584,36.2926,36.2926,78.8115
400,16.9292,76.0988,37.1446,37.1446,90.735
450,19.1267,72.448,37.1446,37.1446,90.735
500,19.6704,84.2971,44.2829,44.2829,77.8834
550,21.0609,73.7009,67.3421,67.3421,74.4975
600,19.563,79.4128,45.8874,45.8874,56.189
650,19.2972,78.8106,45.8874,45.8874,56.189
700,20.0817,72.5868,45.8874,45.8874,56.189
750,22.8269,73.5666,47.5349,47.5349,55.5067
800,21.9919,73.0202,52.5981,52.5981,71.1342
850,24.1123,73.6133,78.3384,78.3384,70.874
900,23.5097,70.0109,78.3384,78.3384,70.874
950,21.2253,68.8489,99.9417,99.9417,85.0261
1000,24.7824,74.4365,128.024,128.024,70.705
1050,23.8761,75.0341,128.024,128.024,70.705
1100,25.0612,70.9929,70.604,70.604,67.1588
1150,23.4342,70.0593,70.604,70.604,67.1588
1200,22.4103,71.6425,128.024,128.024,70.705
1250,21.849,77.1894,128.024,128.024,70.705
1300,33.4286,74.2317,128.024,128.024,70.705
1350,26.8708,71.8681,128.024,128.024,70.705
1400,32.3365,74.0987,128.024,128.024,70.705
1450,27.4713,80.8677,128.024,128.024,70.705
1500,26.985,75.7264,128.024,128.024,70.705
1550,29.4145,72.5036,128.024,128.024,70.705
1600,35.534,72.007,128.024,128.024,70.705
1650,35.5499,74.6431,128.024,128.024,70.705
1700,43.6073,76.0133,128.024,128.024,70.705
1750,55.4968,77.8238,194.578,194.578,70.5771
1800,82.5344,72.0353,175.095,175.095,67.8823
1850,95.3464,70.2413,175.095,175.095,67.8823
1900,107.763,69.5428,209.959,209.959,64.3274
1950,118.609,69.8245,209.959,209.959,64.3274
2000,141.384,66.3427,247.26,247.26,67.5618
2050,145.348,67.1509,247.26,247.26,67.5618
2100,159.012,66.1102,334.426,334.426,62.7157
2150,165.653,65.1708,334.426,334.426,62.7157
2200,164.738,65.4074,334.426,334.426,62.7157
2250,181.233,65.3511,334.426,334.426,62.7157
2300,177.902,64.4327,334.426,334.426,62.7157
2350,157.143,65.0993,334.426,334.426,62.7157
2400,158.212,64.9578,334.426,334.426,62.7157
2450,178.73,65.1973,334.426,334.426,62.7157
2500,169.97,66.0021,323.863,323.863,61.89
2550,189.698,65.922,334.426,334.426,62.7157
