50,15.199,74.2953,36.556,36.556,81.5532
100,15.8014,66.1923,27.4784,27.4784,51.4072
150,18.4298,65.8227,40.1315,40.1315,55.1118
200,18.558,69.06,71.8279,71.8279,92.7749
250,20.5681,73.7477,71.8279,71.8279,92.7749
300,19.8741,78.9946,71.8279,71.8279,92.7749
350,23.6539,81.6438,46.0968,46.0968,79.5356
400,22.3782,77.6119,49.0204,49.0204,82.582
450,21.2705,79.8194,49.1004,49.1004,66.0124
500,26.0934,80.2392,49.1004,49.1004,66.0124
550,24.6562,76.34,68.5712,68.5712,79.9081
600,25.6539,80.764,49.1004,49.1004,66.0124
650,24.0229,82.3169,49.1004,49.1004,66.0124
700,24.7878,85.309,49.1004,49.1004,66.0124
750,26.8837,79.8627,68.5712,68.5712,79.9081
800,31.152,83.7395,68.5712,68.5712,79.9081
850,29.2499,84.2645,68.5712,68.5712,79.9081
900,27.4987,83.4479,68.5712,68.5712,79.9081
950,29.7215,85.1888,82.5194,82.5194,69.7083
1000,29.0073,83.7374,100.087,100.087,73.664
1050,29.8361,81.6045,100.087,100.087,73.664
1100,33.9784,78.9624,100.087,100.087,73.664
1150,31.598,79.3294,100.087,100.087,73.664
1200,30.3265,81.1295,100.087,100.087,73.664
1250,29.9946,77.0634,100.087,100.087,73.664
1300,27.1533,76.5204,100.087,100.087,73.664
1350,28.8027,76.558,100.087,100.087,73.664
1400,30.8052,76.7966,100.087,100.087,73.664
1450,32.2655,78.7471,100.087,100.087,73.664
1500,38.0293,77.094,100.087,100.087,73.664
1550,30.8948,78.8099,100.087,100.087,73.664
1600,33.0236,77.8995,100.087,100.087,73.664
1650,31.273,79.1472,100.087,100.087,73.664
1700,30.4208,81.413,100.087,100.087,73.664
1750,33.6405,79.1254,92.3051,92.3051,65.5094
1800,31.8869,81.921,100.087,100.087,73.664
1850,34.1555,82.1022,102.987,102.987,92.8635
1900,34.5303,80.9549,118.573,118.573,84.7611
1950,34.9495,78.6572,118.573,118.573,84.7611
2000,35.1605,79.897,118.573,118.573,84.7611
2050,29.7932,78.4764,118.573,118.573,84.7611
2100,33.3611,80.2203,118.573,118.573,84.7611
2150,32.3315,80.8374,118.573,118.573,84.7611
2200,35.3623,82.6259,118.573,118.573,84.7611
2250,33.1978,80.1375,118.573,118.573,84.7611
2300,33.7475,81.223,118.573,118.573,84.7611
2350,29.842,84.2853,118.573,118.573,84.7611
2400,40.6297,81.3779,118.573,118.573,84.7611
2450,38.7906,79.4169,118.573,118.573,84.7611
2500,35.4854,78.8193,118.573,118.573,84.7611
2550,33.0752,78.7065,118.573,118.573,84.7611
2600,39.5933,81.5533,118.573,118.573,84.7611
2650,41.9393,78.6925,118.573,118.573,84.7611
2700,38.8666,84.4167,118.573,118.573,84.7611
2750,37.8027,81.4259,118.573,118.573,84.7611
2800,38.2336,82.924,118.573,118.573,84.7611
2850,39.6771,84.2297,145.272,145.272,90.2846
2900,36.6081,84.5562,145.272,145.272,90.2846
2950,43.0064,85.2504,145.272,145.272,90.2846
3000,43.0889,85.2316,145.272,145.272,90.2846
3050,42.9062,81.6284,145.272,145.272,90.2846
3100,40.2476,81.8165,145.272,145.272,90.2846
3150,39.5453,82.1823,145.272,145.272,90.2846
3200,44.5807,83.4428,145.272,145.272,90.2846
3250,44.8081,83.4997,145.272,145.272,90.2846
3300,45.5243,82.9692,145.272,145.272,90.2846
3350,45.9249,84.9848,145.272,145.272,90.2846
3400,40.3079,85.0941,145.272,145.272,90.2846
3450,40.6569,82.9145,145.272,145.272,90.2846
3500,43.2045,87.3187,145.272,145.272,90.2846
3550,37.1674,84.7056,145.272,145.272,90.2846
3600,44.3197,84.8977,145.272,145.272,90.2846
3650,45.0231,85.4928,145.272,145.272,90.2846
3700,43.4443,86.2036,145.272,145.272,90.2846
3750,44.8594,85.6625,145.272,145.272,90.2846
3800,43.2021,84.3001,145.272,145.272,90.2846
3850,42.9307,85.1568,145.272,145.272,90.2846
3900,45.3602,84.9506,145.272,145.272,90.2846
3950,43.8799,83.6798,145.272,145.272,90.2846
4000,43.2072,83.3665,145.272,145.272,90.2846
4050,46.0141,81.5073,145.272,145.272,90.2846
4100,41.3633,83.2317,145.272,145.272,90.2846
4150,47.9327,82.1413,145.272,145.272,90.2846
4200,45.5351,83.8145,145.272,145.272,90.2846
4250,37.7098,83.3519,145.272,145.272,90.2846
4300,49.4943,83.6861,145.272,145.272,90.2846
4350,43.8831,86.4883,145.272,145.272,90.2846
4400,48.5294,88.451,145.272,145.272,90.2846
4450,49.3619,86.3152,145.272,145.272,90.2846
4500,54.1095,86.1851,145.272,145.272,90.2846
4550,51.6497,85.5287,145.272,145.272,90.2846
4600,51.7602,83.824,157.536,157.536,85.3071
4650,54.0855,86.5898,157.536,157.536,85.3071
4700,55.8477,84.1193,157.536,157.536,85.3071
4750,50.3362,84.5684,157.536,157.536,85.3071
4800,48.8624,83.8829,157.536,157.536,85.3071
4850,51.3687,84.6122,157.536,157.536,85.3071
4900,54.9683,84.5523,157.536,157.536,85.3071
4950,55.1706,84.5721,157.536,157.536,85.3071
5000,45.7026,83.7329,157.536,157.536,85.3071
5050,57.2002,85.2471,157.536,157.536,85.3071
5100,52.3414,83.6418,157.536,157.536,85.3071
5150,52.9944,83.5061,157.536,157.536,85.3071
5200,54.8684,84.2637,157.536,157.536,85.3071
5250,55.9076,84.2842,157.536,157.536,85.3071
5300,54.4201,85.3905,157.536,157.536,85.3071
5350,54.2024,84.5276,157.536,157.536,85.3071
5400,59.7031,84.7335,157.536,157.536,85.3071
5450,60.2626,84.4056,157.536,157.536,85.3071
5500,58.0355,86.4811,157.536,157.536,85.3071
5550,50.1191,84.0999,157.536,157.536,85.3071
5600,54.143,83.4198,157.536,157.536,85.3071
5650,57.1152,84.781,157.536,157.536,85.3071
5700,54.7306,86.622,157.536,157.536,85.3071
5750,56.6676,84.533,157.536,157.536,85.3071
5800,54.0049,84.9988,157.536,157.536,85.3071
5850,59.814,83.9934,157.536,157.536,85.3071
5900,52.2593,83.6102,157.536,157.536,85.3071
5950,53.7922,83.3766,157.536,157.536,85.3071
6000,59.591,82.8264,157.536,157.536,85.3071
6050,61.1007,83.0346,157.536,157.536,85.3071
6100,51.9487,84.4999,157.536,157.536,85.3071
6150,61.8813,86.083,157.536,157.536,85.3071
6200,55.3335,82.7099,157.536,157.536,85.3071
6250,56.771,84.0256,153.61,153.61,84.0659
6300,57.451,83.4757,153.61,153.61,84.0659
6350,62.1414,82.8884,157.536,157.536,85.3071
6400,60.7283,84.8146,157.536,157.536,85.3071
6450,52.7822,83.9615,157.536,157.536,85.3071
6500,54.5461,82.8728,157.536,157.536,85.3071
6550,69.1992,82.1542,157.536,157.536,85.3071
6600,59.8244,84.7576,157.536,157.536,85.3071
6650,60.3498,86.3207,157.536,157.536,85.3071
6700,50.2432,84.6205,157.536,157.536,85.3071
6750,57.1382,83.338,157.536,157.536,85.3071
6800,54.4605,84.4645,157.536,157.536,85.3071
6850,59.2491,85.1054,157.536,157.536,85.3071
6900,53.8476,82.7557,157.536,157.536,85.3071
6950,57.43,85.5211,157.536,157.536,85.3071
7000,63.0435,84.1477,157.536,157.536,85.3071
7050,61.8493,83.6894,157.536,157.536,85.3071
7100,66.0944,85.12,157.536,157.536,85.3071
7150,63.8862,83.7133,157.536,157.536,85.3071
7200,50.476,84.5636,157.536,157.536,85.3071
7250,54.4922,83.9785,157.536,157.536,85.3071
7300,53.8665,83.0266,157.536,157.536,85.3071
7350,57.6466,85.5834,204.196,204.196,75.423
7400,60.8926,84.0792,204.196,204.196,75.423
7450,61.9797,83.2681,204.196,204.196,75.423
7500,63.4277,85.0985,204.196,204.196,75.423
7550,59.0621,85.1838,204.196,204.196,75.423
7600,53.0258,84.5884,204.196,204.196,75.423
7650,65.5185,82.8467,204.196,204.196,75.423
7700,59.972,82.6928,204.196,204.196,75.423
7750,64.5914,83.7426,204.196,204.196,75.423
7800,58.611,84.4651,204.196,204.196,75.423
7850,66.2111,82.8371,204.196,204.196,75.423
7900,65.4539,80.4534,204.196,204.196,75.423
7950,62.1929,82.1396,204.196,204.196,75.423
8000,67.2955,82.9211,204.196,204.196,75.423
8050,50.8659,81.7035,204.196,204.196,75.423
8100,67.1222,81.3945,204.196,204.196,75.423
8150,53.0784,81.0524,204.196,204.196,75.423
8200,58.0352,81.2127,204.196,204.196,75.423
8250,62.9815,81.8034,204.196,204.196,75.423
8300,60.7667,82.87,204.196,204.196,75.423
8350,51.3211,81.0677,204.196,204.196,75.423
8400,57.5812,82.0579,204.196,204.196,75.423
8450,56.3645,83.3063,204.196,204.196,75.423
8500,62.5105,83.9736,204.196,204.196,75.423
8550,62.2594,82.8164,204.196,204.196,75.423
8600,59.6109,81.315,204.196,204.196,75.423
8650,61.9894,81.8742,204.196,204.196,75.423
8700,53.6558,82.9033,204.196,204.196,75.423
8750,60.3931,82.4237,204.196,204.196,75.423
8800,64.9675,81.6759,204.196,204.196,75.423
8850,60.3316,81.5309,204.196,204.196,75.423
