50,15.4364,79.1434,45.6123,45.6123,67.1314
100,19.7164,79.5231,30.8296,30.8296,68.4353
150,17.065,76.5891,66.7521,66.7521,76.5573
200,19.4122,69.9459,55.4611,55.4611,74.5999
250,17.94,76.744,55.4611,55.4611,74.5999
300,19.7315,79.6818,55.4611,55.4611,74.5999
350,23.2685,70.1827,58.0845,58.0845,80.5839
400,19.425,74.7806,58.0845,58.0845,80.5839
450,21.1833,67.7574,89.2527,89.2527,72.2327
500,20.1706,62.9108,89.2527,89.2527,72.2327
550,19.1606,66.5054,89.2527,89.2527,72.2327
600,20.5211,67.8164,89.2527,89.2527,72.2327
650,21.7462,72.7844,89.2527,89.2527,72.2327
700,19.5054,67.5493,89.2527,89.2527,72.2327
750,18.2352,67.2588,89.2527,89.2527,72.2327
800,19.393,73.5326,89.2527,89.2527,72.2327
850,19.1116,80.028,89.2527,89.2527,72.2327
900,21.2374,72.1077,89.2527,89.2527,72.2327
950,16.9436,75.9325,89.2527,89.2527,72.2327
1000,21.5758,73.424,89.2527,89.2527,72.2327
1050,22.6854,71.2488,89.2527,89.2527,72.2327
1100,22.429,67.6807,89.2527,89.2527,72.2327
1150,19.449,70.299,89.2527,89.2527,72.2327
1200,24.1108,70.1481,89.2527,89.2527,72.2327
1250,26.2103,74.2868,89.2527,89.2527,72.2327
1300,26.9211,70.1318,89.2527,89.2527,72.2327
1350,26.8785,72.1231,89.2527,89.2527,72.2327
1400,31.354,67.4084,89.2527,89.2527,72.2327
1450,38.5239,68.8743,89.2527,89.2527,72.2327
1500,53.1495,71.6509,301.452,301.452,46.8651
1550,46.7075,67.947,258.29,258.29,58.0207
1600,47.5117,71.5146,258.29,258.29,58.0207
1650,55.1604,70.4868,258.29,258.29,58.0207
1700,47.8304,72.5624,243.131,243.131,61.0905
1750,65.801,66.242,258.29,258.29,58.0207
1800,57.6605,67.0994,243.131,243.131,61.0905
1850,69.2309,71.1788,258.29,258.29,58.0207
1900,66.032,71.9124,291.941,291.941,57.2036
1950,72.379,74.871,291.941,291.941,57.2036
2000,78.3756,72.033,291.941,291.941,57.2036
2050,76.7566,75.7394,243.131,243.131,61.0905
2100,65.5723,73.6417,312.373,312.373,45.5715
2150,90.6758,73.8933,312.373,312.373,45.5715
2200,80.3755,72.5901,295.459,295.459,44.1689
2250,102.206,73.9536,295.459,295.459,44.1689
2300,75.9559,71.2053,310.489,310.489,48.0132
2350,103.225,70.6542,319.167,319.167,50.9129
2400,100.093,71.7446,301.452,301.452,46.8651
2450,103.498,74.5124,312.373,312.373,45.5715
2500,108.271,73.0924,312.373,312.373,45.5715
2550,131.871,73.0912,301.452,301.452,46.8651
2600,129.335,73.5794,312.373,312.373,45.5715
2650,142.68,70.5549,305.316,305.316,67.3938
2700,138.299,73.0749,305.316,305.316,67.3938
2750,126.792,74.7139,295.459,295.459,44.1689
2800,152.274,71.0015,342.94,342.94,66.4843
2850,119.906,74.0463,305.316,305.316,67.3938
2900,144.984,73.1146,305.316,305.316,67.3938
2950,137.157,68.4193,305.316,305.316,67.3938
3000,116.366,74.7236,305.316,305.316,67.3938
3050,164.633,69.3068,342.94,342.94,66.4843
3100,136.679,72.4673,342.94,342.94,66.4843
3150,140.746,70.2059,342.94,342.94,66.4843
3200,162.413,71.5277,335.996,335.996,62.1032
3250,120.601,70.4087,335.996,335.996,62.1032
3300,132.959,72.5267,335.996,335.996,62.1032
3350,143.258,71.5433,342.94,342.94,66.4843
3400,177.997,73.6254,342.94,342.94,66.4843
3450,161.476,71.397,342.94,342.94,66.4843
3500,171.662,69.1401,347.804,347.804,72.4654
3550,140.541,70.8034,347.804,347.804,72.4654
3600,161.259,68.8689,347.804,347.804,72.4654
3650,168.326,71.1406,347.804,347.804,72.4654
3700,153.518,69.9486,347.804,347.804,72.4654
3750,175.152,68.1815,347.804,347.804,72.4654
3800,171.921,68.7313,339.197,339.197,67.3729
3850,166.823,70.0945,339.197,339.197,67.3729
3900,162.441,70.2462,332.324,332.324,75.4909
3950,182.046,70.98,347.804,347.804,72.4654
4000,163.735,68.4634,347.804,347.804,72.4654
4050,164.184,69.5443,332.324,332.324,75.4909
4100,152.392,67.0734,347.804,347.804,72.4654
4150,146.967,66.9238,347.804,347.804,72.4654
4200,151.189,68.7247,347.804,347.804,72.4654
4250,148.846,66.4979,347.804,347.804,72.4654
4300,160.976,68.3022,347.804,347.804,72.4654
