1,59925.0,0.0,102.9147624999999,7.756872467330363,117.50551249999998,11.268073516262758,147.35965000000002,10.8318908612601,147.35965000000002,10.8318908612601,118.87276999999992,11.091168636623005
2,59925.0,0.0,92.51850500000002,20.375617209115973,87.18628249999995,4.1468800320166075,151.94070500000004,41.43915978445898,151.94070500000004,41.43915978445898,89.91248999999998,5.1167664478545465
3,59925.0,0.0,132.41009499999996,31.900986489203305,70.88960499999996,4.076078822630591,214.79683999999992,42.13887701963638,214.79683999999992,42.13887701963638,71.90124000000002,3.7718196526133156
4,59925.0,0.0,247.69052500000004,20.67886501734471,64.10440500000001,2.339209787400976,328.3533,7.223995037442908,328.3533,7.223995037442908,64.52496000000001,2.692430895165187
5,59925.0,0.0,218.48455000000004,13.040272209476639,55.50990500000004,2.6974867231248747,274.13099999999986,7.194910360803644,274.13099999999986,7.194910360803644,55.94177999999998,2.3449496120300712
6,59925.0,0.0,197.00024999999988,4.579824943161056,47.634832499999995,2.16386448001327,229.51120000000006,2.957727880654357,229.51120000000006,2.957727880654357,48.32860000000001,2.3088283992102983
7,59925.0,0.0,166.92804999999998,6.881106937459264,47.301120000000004,2.1616885924659757,197.5453,3.788786378380307,197.5453,3.788786378380307,47.064680000000024,2.109647258989043
8,59925.0,0.0,153.87622499999998,2.8766725286018504,41.86846000000001,2.551914573722537,179.10110000000003,2.0630621340618993,179.10110000000003,2.0630621340618993,42.74310000000001,2.444909602868783
9,59925.0,0.0,142.50384999999994,9.226563672367417,37.99468750000001,1.5067676170624806,186.82400000000007,13.958089756839923,186.82400000000007,13.958089756839923,39.071770000000015,1.4000620402717865
v,
